      20
           1    1023    3 
           2    1023    3
           3    1023    3 
           4    1023    3 
           5    1023    3 
           6    1023    3 
           7    1023    3
           8    1023    3 
           9    1023    3 
          10    1023    3 
          11    1023    3 
          12    1023    3 
          13    1023    3 
          14    1023    3 
          15    1023    3
          16    1023    3 
          17    1023    3 
          18    1023    3 
          19    1023    3 
          20       0    0 
