     324
    1    1023       3
    6    1023       3
    7    1023       3
   10    1023       3
   11    1023       3
   15    1023       3
   16    1023       3
   17    1023       3
   20    1023       3
   21    1023       3
   22    1023       3 
   24    1023       3
   27    1023       3
   28    1023       3
   30    1023       3
   36    1023       3
   39    1023       3
   40    1023       3
   42    1023       3
   51    1023       3
   52    1023       3
   54    1023       3
   55    1023       3
   56    1023       3
   59    1023       3
   62    1023       3
   63    1023       3
   68    1023       3
   69    1023       3
   71    1023       3
   72    1023       3
   73    1023       3
   74    1023       3
   75    1023       3
   76    1023       3
   77    1023       3
   78    1023       3
   79    1023       3
   80    1023       3
   82    1023       3
   83    1023       3
   84    1023       3
   86    1023       3
   92    1023       3
   93    1023       3
   98    1023       3
   99    1023       3
  101    1023       3
  104    1023       3
  105    1023       3
  108    1023       3
  110    1023       3
  111    1023       3
  113    1023       3
  116    1023       3
  117    1023       3
  123    1023       3
  124    1023       3
  128    1023       3
  129    1023       3
  138    1023       3
  139    1023       3
  144    1023       3
  145    1023       3
  150    1023       3
  151    1023       3
  156    1023       3
  157    1023       3
  159    1023       3
  162    1023       3
  165    1023       3
  168    1023       3
  169    1023       3
  170    1023       3
  172    1023       3
  173    1023       3
  174    1023       3
  175    1023       3
  177    1023       3
  179    1023       3
  180    1023       3
  182    1023       3
  185    1023       3
  186    1023       3
  190    1023       3
  192    1023       3
  193    1023       3
  198    1023      -3
  201    1023       3
  204    1023       3
  207    1023       3
  210    1023       3
  213    1023       3
  215    1023       3
  216    1023       3
  218    1023       3
  221    1023       3
  224    1023       3
  226    1023       3
  227    1023       3
  232    1023       3
  239    1023       3
  248    1023       3
  250    1023       3
  251    1023       3
  252    1023       3
  253    1023       3
  256    1023       3
  257    1023       3
  261    1023       3
  262    1023       3
  267    1023       3
  272    1023       3
  295    1023       3
  299    1023       3
  300    1023       3
  305    1023       3
  308    1023       3
  309    1023       3
  310    1023       3
  318    1023       3
  321    1023       3
  325    1023       3
  333    1023       3
  338    1023       3
  355    1023       3
  362    1023       3
  375    1023       3
  453    1023       3
  475    1023       3
  484    1023       3
  497    1023       3
  528    1023       3
  587    1023       3
  672    1023       3
  787    1023       3
  791    1023       3
  843    1023       3
  870    1023       3
  914    1023       3
  950    1023       3
 1003    1023       3
 1012    1023       3
 1019    1023       3
 1024    1023       3
 1030    1023       3
 1038    1023       3
 1048    1023       3
 1069    1023       3
 1079    1023       3
 1082    1023       3
 1083    1023       3
 1088    1023       3
 1090    1023       3
 1092    1023       3
 1095    1023       3
 1104    1023       3
 1111    1023       3
 1115    1023       3
 1116    1023       3      
 1119    1023       3
 1120    1023       3
 1123    1023       3
 1130    1023       3
 1138    1023       3
 1142    1023       3
 1178    1023       3
 1199    1023       3
 1206    1023       3
 1221    1023       3
 1237    1023       3
 1252    1023       3
 1260    1023       3
 1263    1023       3
 1266    1023       3
 1278    1023       3
 1285    1023       3
 1290    1023       3
 1301    1023       3
 1304    1023       3
 1329    1023       3
 1371    1023       3
 1382    1023       3
 1400    1023       3
 1401    1023       3
 1402    1023       3
 1403    1023       3
 1415    1023       3
 1424    1023       3
 1449    1023       3
 1455    1023       3
 1466    1023       3
 1471    1023       3
 1477    1023       3
 1479    1023       3
 1488    1023       3
 1500    1023       3
 1519    1023       3
 1520    1023       3
 1538    1023       3
 1545    1023       3
 1565    1023       3
 1574    1023       3
 1583    1023       3
 1593    1023       3
 1614    1023       3
 1627    1023       3
 1636    1023       3
 1644    1023       3
 1652    1023       3
 1669    1023       3
 1674    1023       3
 1681    1023       3
 1694    1023       3
 1708    1023       3
 1717    1023       3
 1723    1023       3
 1740    1023       3
 1748    1023       3
 1751    1023       3
 1756    1023       3
 1763    1023       3
 1766    1023       3
 1771    1023       3
 1777    1023       3
 1780    1023       3
 1783    1023       3
 1794    1023       3
 1800    1023       3
 1803    1023       3
 1806    1023       3
 1812    1023       3
 1826    1023       3
 1843    1023       3
 1852    1023       3
 1865    1023       3
 1866    1023       3
 1867    1023       3
 1868    1023       3
 1869    1023       3
 1872    1023       3
 1873    1023       3
 1875    1023       3
 1876    1023       3
 1877    1023       3
 1881    1023       3
 1882    1023       3
 1883    1023       3
 1884    1023       3
 1897    1023       3
 1901    1023       3
 1911    1023       3
 1917    1023       3
 1918    1023       3
 1921    1023       3
 1923    1023       3
 1924    1023       3
 1928    1023       3
 1937    1023       3
 1938    1023       3
 1939    1023       3
 1941    1023       3
 1946    1023       3
 1947    1023       3
 1948    1023       3
 1958    1023       3
 1971    1023       3
 1973    1023       3
 1988    1023       3
 1995    1023       3
 2084    1023       3
 2085    1023       3
 2097    1023       3
 2098    1023       3
 2099    1023       3
 2100    1023       3
 2101    1023       3
 2103    1023       3
 2104    1023       3
 2106    1023       3
 2107    1023       3
 2108    1023       3
 2109    1023       3
 2110    1023       3
 2111    1023       3
 2112    1023       3
 2113    1023       3
 2114    1023       3
 2115    1023       3
 2116    1023       3
 2117    1023       3
 2118    1023       3
 2119    1023       3
 2120    1023       3
 2121    1023       3
 2122    1023       3
 2123    1023       3
 2128    1023       3
 2134    1023       3
 2141    1023       3
 2145    1023       3
 2149    1023       3
 2153    1023       3
 2164    1023       3
 2189    1023       3
 2197    1023       3
 2209    1023       3
 2226    1023       3
 2234    1023       3
 2280    1023       3
 2318    1023       3
 2321    1023       3
 2325    1023       3
 2328    1023       3
 2333    1023       3
 2339    1023       3
 2348    1023       3
 2353    1023       3
 2355    1023       3
 2357    1023       3
 2363    1023       3
 2370    1023       3
 2371    1023       3
 2377    1023       3
