# soot refr index table for ICON-ART
# mass ratio OC/BC = 30  OC-organic carbon  BC-black carbon

Wavelength [um]     Real part         Imag part
  0.25000000      1.49213114754098    0.0201639344262295
  0.27500000      1.49311475409836    0.0203278688524590
  0.30000000      1.49409836065574    0.0204918032786885
  0.32500000      1.49420912715995    0.0204918032786885
  0.35000000      1.49426229508197    0.0204579755399428
  0.37500000      1.49426229508197    0.0203929221962009
  0.40000000      1.49426229508197    0.0203278688524590
  0.42500000      1.49426229508197    0.0202812965722802
  0.45000000      1.49426229508197    0.0202347242921013
  0.47500000      1.49426229508197    0.0201881520119225
  0.50000000      1.49426229508197    0.0201639344262295
  0.52500000      1.49426229508197    0.0201170960187354
  0.55000000      1.49426229508197    0.0200000000000000
  0.57500000      1.49426229508197    0.0199506221607742
  0.60000000      1.49426229508197    0.0199012443215485
  0.62500000      1.49426229508197    0.0198518664823227
  0.65000000      1.49426229508197    0.0198360655737705
  0.67500000      1.49426229508197    0.0198360655737705
  0.69000000      1.49426229508197    0.0198360655737705
  0.70200000      1.49426229508197    0.0198360655737705
  0.71400000      1.49426229508197    0.0198360655737705
  0.72500000      1.49426229508197    0.0198360655737705
  0.73500000      1.49426229508197    0.0198360655737705
  0.74600000      1.49426229508197    0.0198360655737705
  0.75200000      1.49426229508197    0.0198360655737705
  0.75800000      1.49426229508197    0.0198360655737705
  0.76900000      1.49426229508197    0.0198360655737705
  0.78100000      1.49426229508197    0.0198360655737705
  0.79400000      1.49426229508197    0.0198360655737705
  0.80600000      1.49426229508197    0.0198360655737705
  0.86200000      1.49426229508197    0.0198377049180328
  0.87700000      1.49426229508197    0.0198500000000000
  0.90900000      1.49426229508197    0.0198762295081967
  0.94300000      1.49426229508197    0.0199040983606557
  0.97300000      1.49426229508197    0.0199286885245902
  0.98000000      1.49426229508197    0.0199344262295082
  1.00000000      1.49426229508197    0.0199508196721311
  1.02000000      1.49426229508197    0.0199672131147541
  1.04200000      1.49426229508197    0.0199852459016393
  1.07000000      1.49426912568306    0.0200068306010929
  1.09900000      1.49428893442623    0.0200266393442623
  1.11100000      1.49429713114754    0.0200348360655738
  1.12400000      1.49430601092896    0.0200437158469945
  1.14900000      1.49432308743169    0.0200607923497268
  1.16300000      1.49433265027322    0.0200703551912568
  1.17600000      1.49434153005464    0.0200792349726776
  1.19000000      1.49435109289617    0.0200887978142076
  1.20500000      1.49436133879781    0.0200990437158470
  1.23500000      1.49438183060109    0.0201195355191257
  1.25000000      1.49439207650273    0.0201297814207650
  1.28200000      1.49441393442623    0.0201516393442623
  1.29900000      1.49442554644809    0.0201632513661202
  1.33300000      1.49444915254237    0.0201868574604057
  1.37000000      1.49447485412615    0.0202125590441789
  1.40800000      1.49450125034732    0.0202389552653515
  1.44300000      1.49452556265629    0.0202632675743262
  1.49300000      1.49456029452626    0.0202979994442901
  1.51500000      1.49457557654904    0.0203132814670742
  1.53800000      1.49459264778937    0.0203303527074019
  1.56300000      1.49462369597616    0.0203614008941878
  1.58700000      1.49465350223547    0.0203912071535022
  1.61300000      1.49468579234973    0.0204234972677596
  1.63900000      1.49471808246398    0.0204557873820169
  1.69500000      1.49478763040238    0.0205253353204173
  1.80200000      1.49491967213115    0.0206573770491803
  1.92700000      1.49502213114754    0.0207598360655738
  2.04100000      1.49510885245902    0.0208465573770492
  2.08300000      1.49513639344262    0.0208740983606557
  2.10500000      1.49515081967213    0.0208885245901639
  2.15100000      1.49518098360656    0.0209186885245902
  2.19800000      1.49521180327869    0.0209495081967213
  2.24700000      1.49524393442623    0.0209816393442623
  2.29900000      1.49527803278689    0.0210157377049180
  2.35300000      1.49531344262295    0.0210511475409836
  2.38100000      1.49533180327869    0.0210695081967213
  2.50000000      1.49540983606557    0.0211475409836066
  2.53800000      1.49544098360656    0.0211786885245902
  2.57700000      1.49547295081967    0.0212106557377049
  2.61800000      1.49550655737705    0.0212442622950820
  2.66000000      1.49554098360656    0.0212786885245902
  2.70300000      1.49557540983607    0.0213147540983607
  2.74700000      1.49559945355191    0.0213628415300546
  2.79300000      1.49562459016393    0.0214131147540984
  2.84100000      1.49565081967213    0.0214655737704918
  2.89000000      1.49567759562842    0.0215191256830601
  2.91500000      1.49569125683060    0.0215464480874317
  2.96700000      1.49571967213115    0.0216032786885246
  3.04900000      1.49581803278689    0.0216393442622951
  3.16500000      1.49600819672131    0.0216393442622951
  3.18500000      1.49604098360656    0.0216393442622951
  3.22600000      1.49608777322404    0.0216615437158470
  3.28900000      1.49614156420765    0.0217153346994536
  3.35600000      1.49619877049180    0.0217725409836066
  3.39000000      1.49622780054645    0.0218015710382514
  3.42500000      1.49627959927140    0.0218533697632058
  3.49700000      1.49638888888889    0.0219626593806922
  3.57100000      1.49648655737705    0.0220137704918033
  3.65000000      1.49659016393443    0.0220655737704918
  3.73100000      1.49669639344262    0.0221186885245902
  3.81700000      1.49680918032787    0.0221750819672131
  4.00000000      1.49704918032787    0.0586885245901639
  4.50000000      1.49737704918033    0.0588524590163934
  5.00000000      1.49786885245902    0.0590163934426230
  5.50000000      1.49819672131148    0.0591803278688525
  6.00000000      1.49868852459016    0.0593442622950820
  6.20000000      1.49885245901639    0.0594262295081967
  6.50000000      1.49901639344262    0.0595081967213115
  7.20000000      1.49934426229508    0.0598360655737705
  7.90000000      1.50032786885246    0.0601639344262295
  8.20000000      1.50049180327869    0.0603278688524590
  8.50000000      1.50081967213115    0.0604918032786885
  8.70000000      1.50098360655738    0.0604918032786885
  9.00000000      1.50114754098361    0.0606557377049180
