! Example aerosol 2, hydrophilic, RH=50%
!
! Log normal: sigma = 2.240
!             rmod  = 0.0262 um
!             rmin  = 0.006  um
!             rmax  = 25.00  um
!
! Normalised number density per micron: either ensure the size distribution
! is normalised to 1 particle/cm^3 or specify the --normalise_size argument
! to the rttov_make_scaercoef.exe exectuable.
!
! Number of values
  3621
!
!    Radius      Normalised number density
!     [um]              [um^-1]
!
      0.006000000000     15.516219085089
      0.006013831429     15.561462805512
      0.006027694743     15.606711230146
      0.006041590015     15.651963633896
      0.006055517319     15.697219289464
      0.006069476729     15.742477467367
      0.006083468318     15.787737435954
      0.006097492162     15.832998461423
      0.006111548334     15.878259807840
      0.006125636908     15.923520737155
      0.006139757960     15.968780509224
      0.006153911565     16.014038381822
      0.006168097797     16.059293610666
      0.006182316731     16.104545449430
      0.006196568444     16.149793149765
      0.006210853010     16.195035961319
      0.006225170506     16.240273131752
      0.006239521007     16.285503906761
      0.006253904589     16.330727530094
      0.006268321328     16.375943243569
      0.006282771302     16.421150287100
      0.006297254586     16.466347898707
      0.006311771258     16.511535314544
      0.006326321394     16.556711768915
      0.006340905072     16.601876494293
      0.006355522368     16.647028721341
      0.006370173361     16.692167678935
      0.006384858128     16.737292594180
      0.006399576747     16.782402692432
      0.006414329296     16.827497197321
      0.006429115853     16.872575330766
      0.006443936496     16.917636313004
      0.006458791304     16.962679362603
      0.006473680357     17.007703696486
      0.006488603732     17.052708529956
      0.006503561509     17.097693076709
      0.006518553767     17.142656548866
      0.006533580586     17.187598156983
      0.006548642046     17.232517110084
      0.006563738226     17.277412615673
      0.006578869206     17.322283879763
      0.006594035066     17.367130106893
      0.006609235888     17.411950500155
      0.006624471751     17.456744261213
      0.006639742736     17.501510590324
      0.006655048924     17.546248686365
      0.006670390397     17.590957746852
      0.006685767236     17.635636967964
      0.006701179522     17.680285544567
      0.006716627337     17.724902670233
      0.006732110763     17.769487537269
      0.006747629881     17.814039336735
      0.006763184776     17.858557258468
      0.006778775527     17.903040491110
      0.006794402220     17.947488222125
      0.006810064935     17.991899637828
      0.006825763757     18.036273923404
      0.006841498768     18.080610262937
      0.006857270052     18.124907839428
      0.006873077693     18.169165834824
      0.006888921774     18.213383430041
      0.006904802380     18.257559804986
      0.006920719594     18.301694138582
      0.006936673501     18.345785608797
      0.006952664186     18.389833392660
      0.006968691733     18.433836666293
      0.006984756227     18.477794604933
      0.007000857754     18.521706382956
      0.007016996398     18.565571173903
      0.007033172246     18.609388150507
      0.007049385384     18.653156484711
      0.007065635896     18.696875347703
      0.007081923870     18.740543909933
      0.007098249391     18.784161341143
      0.007114612547     18.827726810391
      0.007131013423     18.871239486077
      0.007147452108     18.914698535967
      0.007163928687     18.958103127222
      0.007180443249     19.001452426420
      0.007196995881     19.044745599584
      0.007213586671     19.087981812207
      0.007230215706     19.131160229281
      0.007246883076     19.174280015319
      0.007263588867     19.217340334381
      0.007280333170     19.260340350106
      0.007297116072     19.303279225733
      0.007313937662     19.346156124128
      0.007330798031     19.388970207812
      0.007347697266     19.431720638987
      0.007364635459     19.474406579564
      0.007381612698     19.517027191187
      0.007398629073     19.559581635261
      0.007415684675     19.602069072980
      0.007432779595     19.644488665352
      0.007449913922     19.686839573228
      0.007467087748     19.729120957326
      0.007484301164     19.771331978263
      0.007501554261     19.813471796577
      0.007518847130     19.855539572757
      0.007536179864     19.897534467270
      0.007553552553     19.939455640589
      0.007570965291     19.981302253218
      0.007588418169     20.023073465721
      0.007605911281     20.064768438752
      0.007623444718     20.106386333077
      0.007641018574     20.147926309607
      0.007658632942     20.189387529422
      0.007676287915     20.230769153802
      0.007693983587     20.272070344251
      0.007711720052     20.313290262528
      0.007729497403     20.354428070674
      0.007747315736     20.395482931037
      0.007765175144     20.436454006307
      0.007783075722     20.477340459535
      0.007801017565     20.518141454170
      0.007819000769     20.558856154078
      0.007837025428     20.599483723580
      0.007855091639     20.640023327471
      0.007873199496     20.680474131053
      0.007891349096     20.720835300165
      0.007909540535     20.761106001206
      0.007927773910     20.801285401166
      0.007946049317     20.841372667657
      0.007964366854     20.881366968937
      0.007982726616     20.921267473939
      0.008001128702     20.961073352302
      0.008019573210     21.000783774399
      0.008038060236     21.040397911363
      0.008056589880     21.079914935117
      0.008075162238     21.119334018403
      0.008093777411     21.158654334811
      0.008112435495     21.197875058803
      0.008131136591     21.236995365751
      0.008149880798     21.276014431953
      0.008168668215     21.314931434675
      0.008187498940     21.353745552167
      0.008206373076     21.392455963703
      0.008225290720     21.431061849600
      0.008244251975     21.469562391253
      0.008263256939     21.507956771162
      0.008282305714     21.546244172958
      0.008301398402     21.584423781436
      0.008320535102     21.622494782581
      0.008339715918     21.660456363597
      0.008358940949     21.698307712935
      0.008378210299     21.736048020326
      0.008397524070     21.773676476801
      0.008416882363     21.811192274730
      0.008436285281     21.848594607843
      0.008455732928     21.885882671261
      0.008475225407     21.923055661526
      0.008494762820     21.960112776628
      0.008514345272     21.997053216035
      0.008533972866     22.033876180720
      0.008553645706     22.070580873190
      0.008573363896     22.107166497516
      0.008593127542     22.143632259361
      0.008612936748     22.179977366006
      0.008632791619     22.216201026384
      0.008652692260     22.252302451101
      0.008672638776     22.288280852474
      0.008692631274     22.324135444548
      0.008712669860     22.359865443137
      0.008732754639     22.395470065841
      0.008752885719     22.430948532082
      0.008773063205     22.466300063129
      0.008793287205     22.501523882129
      0.008813557827     22.536619214130
      0.008833875177     22.571585286116
      0.008854239363     22.606421327031
      0.008874650494     22.641126567807
      0.008895108677     22.675700241395
      0.008915614021     22.710141582791
      0.008936166635     22.744449829063
      0.008956766628     22.778624219384
      0.008977414108     22.812663995054
      0.008998109186     22.846568399532
      0.009018851971     22.880336678460
      0.009039642573     22.913968079697
      0.009060481102     22.947461853341
      0.009081367669     22.980817251758
      0.009102302385     23.014033529614
      0.009123285360     23.047109943896
      0.009144316706     23.080045753944
      0.009165396534     23.112840221479
      0.009186524956     23.145492610626
      0.009207702084     23.178002187948
      0.009228928031     23.210368222466
      0.009250202908     23.242589985693
      0.009271526829     23.274666751657
      0.009292899907     23.306597796929
      0.009314322254     23.338382400652
      0.009335793986     23.370019844566
      0.009357315214     23.401509413036
      0.009378886055     23.432850393077
      0.009400506621     23.464042074384
      0.009422177028     23.495083749356
      0.009443897390     23.525974713127
      0.009465667823     23.556714263584
      0.009487488442     23.587301701404
      0.009509359363     23.617736330072
      0.009531280701     23.648017455913
      0.009553252573     23.678144388116
      0.009575275096     23.708116438758
      0.009597348386     23.737932922836
      0.009619472560     23.767593158286
      0.009641647735     23.797096466014
      0.009663874030     23.826442169922
      0.009686151561     23.855629596929
      0.009708480448     23.884658077002
      0.009730860808     23.913526943177
      0.009753292760     23.942235531591
      0.009775776422     23.970783181499
      0.009798311916     23.999169235306
      0.009820899358     24.027393038588
      0.009843538871     24.055453940121
      0.009866230572     24.083351291903
      0.009888974584     24.111084449179
      0.009911771026     24.138652770467
      0.009934620019     24.166055617583
      0.009957521684     24.193292355665
      0.009980476143     24.220362353195
      0.010003483518     24.247264982030
      0.010026543930     24.273999617418
      0.010049657502     24.300565638028
      0.010072824357     24.326962425972
      0.010096044616     24.353189366830
      0.010119318404     24.379245849670
      0.010142645843     24.405131267078
      0.010166027057     24.430845015177
      0.010189462171     24.456386493652
      0.010212951308     24.481755105771
